Country Code,Country Name,Indicator Code,Indicator Name,Year,Value
CZE,Czechia,FR.INR.RINR,Real interest rate (%),2017,1.87456261929575
CZE,Czechia,FR.INR.RINR,Real interest rate (%),2016,2.38051334351635
CZE,Czechia,FR.INR.RINR,Real interest rate (%),2015,3.01082711223738
EGY,Egypt,FR.INR.RINR,Real interest rate (%),2024,-7.03099094109372
EGY,Egypt,FR.INR.RINR,Real interest rate (%),2023,-5.64166239964287
EGY,Egypt,FR.INR.RINR,Real interest rate (%),2022,0.142669652322058
EGY,Egypt,FR.INR.RINR,Real interest rate (%),2021,4.36620669861811
EGY,Egypt,FR.INR.RINR,Real interest rate (%),2020,4.88781543118298
EGY,Egypt,FR.INR.RINR,Real interest rate (%),2019,2.19909578209049
EGY,Egypt,FR.INR.RINR,Real interest rate (%),2018,-2.35870301322629
EGY,Egypt,FR.INR.RINR,Real interest rate (%),2017,-8.75819408123533
EGY,Egypt,FR.INR.RINR,Real interest rate (%),2016,6.9220113553922
EGY,Egypt,FR.INR.RINR,Real interest rate (%),2015,1.54106846010719
HKG,Hong Kong,FR.INR.RINR,Real interest rate (%),2025,4.11049339230803
HKG,Hong Kong,FR.INR.RINR,Real interest rate (%),2024,1.51761946953634
HKG,Hong Kong,FR.INR.RINR,Real interest rate (%),2023,2.79777614676466
HKG,Hong Kong,FR.INR.RINR,Real interest rate (%),2022,3.35891988912725
HKG,Hong Kong,FR.INR.RINR,Real interest rate (%),2021,4.28707683812332
HKG,Hong Kong,FR.INR.RINR,Real interest rate (%),2020,4.33401079735599
HKG,Hong Kong,FR.INR.RINR,Real interest rate (%),2019,2.99790553150519
HKG,Hong Kong,FR.INR.RINR,Real interest rate (%),2018,1.33330146436066
HKG,Hong Kong,FR.INR.RINR,Real interest rate (%),2017,2.06007627856722
HKG,Hong Kong,FR.INR.RINR,Real interest rate (%),2016,3.30755931418851
HKG,Hong Kong,FR.INR.RINR,Real interest rate (%),2015,1.30876698673748
HUN,Hungary,FR.INR.RINR,Real interest rate (%),2025,1.63750344608746
HUN,Hungary,FR.INR.RINR,Real interest rate (%),2024,1.4377442671737
HUN,Hungary,FR.INR.RINR,Real interest rate (%),2023,0.269390326989239
HUN,Hungary,FR.INR.RINR,Real interest rate (%),2022,-2.90648486197022
HUN,Hungary,FR.INR.RINR,Real interest rate (%),2021,-3.01639195375672
HUN,Hungary,FR.INR.RINR,Real interest rate (%),2020,-4.19906671636886
HUN,Hungary,FR.INR.RINR,Real interest rate (%),2019,-2.82617637653361
HUN,Hungary,FR.INR.RINR,Real interest rate (%),2018,-3.2184691694185
HUN,Hungary,FR.INR.RINR,Real interest rate (%),2017,-2.45695485576676
HUN,Hungary,FR.INR.RINR,Real interest rate (%),2016,0.756515735395003
HUN,Hungary,FR.INR.RINR,Real interest rate (%),2015,0.0888354976318103
IDN,Indonesia,FR.INR.RINR,Real interest rate (%),2025,5.99079693113722
IDN,Indonesia,FR.INR.RINR,Real interest rate (%),2024,7.83615232511325
IDN,Indonesia,FR.INR.RINR,Real interest rate (%),2023,7.2850532563888
IDN,Indonesia,FR.INR.RINR,Real interest rate (%),2022,-0.957376340510307
IDN,Indonesia,FR.INR.RINR,Real interest rate (%),2021,2.7532239499583
IDN,Indonesia,FR.INR.RINR,Real interest rate (%),2020,9.98592671987596
IDN,Indonesia,FR.INR.RINR,Real interest rate (%),2019,8.62940479031397
IDN,Indonesia,FR.INR.RINR,Real interest rate (%),2018,6.47124983937938
IDN,Indonesia,FR.INR.RINR,Real interest rate (%),2017,6.50156399609039
IDN,Indonesia,FR.INR.RINR,Real interest rate (%),2016,9.2244323441321
IDN,Indonesia,FR.INR.RINR,Real interest rate (%),2015,8.34991063469474
IND,India,FR.INR.RINR,Real interest rate (%),2022,5.55501946152238
IND,India,FR.INR.RINR,Real interest rate (%),2021,0.316945144201484
IND,India,FR.INR.RINR,Real interest rate (%),2020,4.13599957785852
IND,India,FR.INR.RINR,Real interest rate (%),2019,6.8948754272989
IND,India,FR.INR.RINR,Real interest rate (%),2018,5.36166638952418
IND,India,FR.INR.RINR,Real interest rate (%),2017,5.3276088624176
IND,India,FR.INR.RINR,Real interest rate (%),2016,6.23271141480041
IND,India,FR.INR.RINR,Real interest rate (%),2015,7.55648841350514
ISL,Iceland,FR.INR.RINR,Real interest rate (%),2025,3.86992205011689
ISL,Iceland,FR.INR.RINR,Real interest rate (%),2024,6.0367851279388
ISL,Iceland,FR.INR.RINR,Real interest rate (%),2023,5.72908860047056
ISL,Iceland,FR.INR.RINR,Real interest rate (%),2022,-1.13533693143533
ISL,Iceland,FR.INR.RINR,Real interest rate (%),2021,-0.701328231495398
ISL,Iceland,FR.INR.RINR,Real interest rate (%),2020,1.35861348071439
ISL,Iceland,FR.INR.RINR,Real interest rate (%),2019,2.01571493691861
ISL,Iceland,FR.INR.RINR,Real interest rate (%),2018,3.7344356821391
ISL,Iceland,FR.INR.RINR,Real interest rate (%),2017,5.59405145175983
ISL,Iceland,FR.INR.RINR,Real interest rate (%),2016,5.39231412444928
ISL,Iceland,FR.INR.RINR,Real interest rate (%),2015,0.804081341649078
ISR,Israel,FR.INR.RINR,Real interest rate (%),2022,-1.81011153069957
ISR,Israel,FR.INR.RINR,Real interest rate (%),2021,0.795161106781487
ISR,Israel,FR.INR.RINR,Real interest rate (%),2020,2.05392391638621
ISR,Israel,FR.INR.RINR,Real interest rate (%),2019,1.59902935573797
ISR,Israel,FR.INR.RINR,Real interest rate (%),2018,2.73565280603458
ISR,Israel,FR.INR.RINR,Real interest rate (%),2017,3.52718760739247
ISR,Israel,FR.INR.RINR,Real interest rate (%),2016,3.19724357211025
ISR,Israel,FR.INR.RINR,Real interest rate (%),2015,1.07520457565895
ITA,Italy,FR.INR.RINR,Real interest rate (%),2025,2.03884181268656
ITA,Italy,FR.INR.RINR,Real interest rate (%),2024,3.22064007229539
ITA,Italy,FR.INR.RINR,Real interest rate (%),2023,-1.28695914496663
ITA,Italy,FR.INR.RINR,Real interest rate (%),2022,-1.15112854557422
ITA,Italy,FR.INR.RINR,Real interest rate (%),2021,0.733185661773553
ITA,Italy,FR.INR.RINR,Real interest rate (%),2020,0.739269290959431
ITA,Italy,FR.INR.RINR,Real interest rate (%),2019,1.53937572556579
ITA,Italy,FR.INR.RINR,Real interest rate (%),2018,1.5923708555414
ITA,Italy,FR.INR.RINR,Real interest rate (%),2017,2.27486413860821
ITA,Italy,FR.INR.RINR,Real interest rate (%),2016,2.22028189161628
ITA,Italy,FR.INR.RINR,Real interest rate (%),2015,3.3204815735536
KEN,Kenya,FR.INR.RINR,Real interest rate (%),2024,13.0154381005653
KEN,Kenya,FR.INR.RINR,Real interest rate (%),2023,7.75281849023135
KEN,Kenya,FR.INR.RINR,Real interest rate (%),2022,5.02892163035783
KEN,Kenya,FR.INR.RINR,Real interest rate (%),2021,7.42758100514376
KEN,Kenya,FR.INR.RINR,Real interest rate (%),2020,6.71463440906742
KEN,Kenya,FR.INR.RINR,Real interest rate (%),2019,7.83110074767401
KEN,Kenya,FR.INR.RINR,Real interest rate (%),2018,8.48796047494694
KEN,Kenya,FR.INR.RINR,Real interest rate (%),2017,5.65674761585908
KEN,Kenya,FR.INR.RINR,Real interest rate (%),2016,10.1181287134987
KEN,Kenya,FR.INR.RINR,Real interest rate (%),2015,6.26880578270388
KWT,Kuwait,FR.INR.RINR,Real interest rate (%),2025,10.520668024163
KWT,Kuwait,FR.INR.RINR,Real interest rate (%),2024,6.72904376518505
KWT,Kuwait,FR.INR.RINR,Real interest rate (%),2023,14.1096015758044
KWT,Kuwait,FR.INR.RINR,Real interest rate (%),2022,-11.6639768117132
KWT,Kuwait,FR.INR.RINR,Real interest rate (%),2021,-19.8735801502194
KWT,Kuwait,FR.INR.RINR,Real interest rate (%),2020,24.6569140366071
KWT,Kuwait,FR.INR.RINR,Real interest rate (%),2019,4.92698795890651
KWT,Kuwait,FR.INR.RINR,Real interest rate (%),2018,-5.815110841771
KWT,Kuwait,FR.INR.RINR,Real interest rate (%),2017,-9.92502373516905
KWT,Kuwait,FR.INR.RINR,Real interest rate (%),2016,12.1448737121763
KWT,Kuwait,FR.INR.RINR,Real interest rate (%),2015,40.8597363576398
MAC,Macao,FR.INR.RINR,Real interest rate (%),2025,4.96932668953711
MAC,Macao,FR.INR.RINR,Real interest rate (%),2024,5.81027686117298
MAC,Macao,FR.INR.RINR,Real interest rate (%),2023,1.5638472039005
MAC,Macao,FR.INR.RINR,Real interest rate (%),2022,4.13322292208438
MAC,Macao,FR.INR.RINR,Real interest rate (%),2021,6.15680880273772
MAC,Macao,FR.INR.RINR,Real interest rate (%),2020,5.53562308204052
MAC,Macao,FR.INR.RINR,Real interest rate (%),2019,2.88540553528711
MAC,Macao,FR.INR.RINR,Real interest rate (%),2018,1.68017540114181
MAC,Macao,FR.INR.RINR,Real interest rate (%),2017,3.02600570156772
MAC,Macao,FR.INR.RINR,Real interest rate (%),2016,4.32327629779025
MAC,Macao,FR.INR.RINR,Real interest rate (%),2015,0.687771092467645
MEX,Mexico,FR.INR.RINR,Real interest rate (%),2025,3.9709808535188
MEX,Mexico,FR.INR.RINR,Real interest rate (%),2024,7.20669786071159
MEX,Mexico,FR.INR.RINR,Real interest rate (%),2023,6.60635475962413
MEX,Mexico,FR.INR.RINR,Real interest rate (%),2022,1.41798510250274
MEX,Mexico,FR.INR.RINR,Real interest rate (%),2021,0.386354441937539
MEX,Mexico,FR.INR.RINR,Real interest rate (%),2020,1.64584209088023
MEX,Mexico,FR.INR.RINR,Real interest rate (%),2019,3.93998794762342
MEX,Mexico,FR.INR.RINR,Real interest rate (%),2018,2.69522693989711
MEX,Mexico,FR.INR.RINR,Real interest rate (%),2017,0.717765179526944
MEX,Mexico,FR.INR.RINR,Real interest rate (%),2016,-1.2475973505834
MEX,Mexico,FR.INR.RINR,Real interest rate (%),2015,0.207059208001004
MKD,North Macedonia,FR.INR.RINR,Real interest rate (%),2025,0.752891052861901
MKD,North Macedonia,FR.INR.RINR,Real interest rate (%),2024,2.10174035882591
MKD,North Macedonia,FR.INR.RINR,Real interest rate (%),2023,-2.26316743744266
MKD,North Macedonia,FR.INR.RINR,Real interest rate (%),2022,-3.8949908013561
MKD,North Macedonia,FR.INR.RINR,Real interest rate (%),2021,0.54891828545638
MKD,North Macedonia,FR.INR.RINR,Real interest rate (%),2020,3.76716860112633
MKD,North Macedonia,FR.INR.RINR,Real interest rate (%),2019,4.70038784902453
MKD,North Macedonia,FR.INR.RINR,Real interest rate (%),2018,2.09837749145698
MKD,North Macedonia,FR.INR.RINR,Real interest rate (%),2017,3.69588556406759
MKD,North Macedonia,FR.INR.RINR,Real interest rate (%),2016,3.43336996492373
MKD,North Macedonia,FR.INR.RINR,Real interest rate (%),2015,5.3457581796468
MNE,Montenegro,FR.INR.RINR,Real interest rate (%),2025,2.20126059633121
MNE,Montenegro,FR.INR.RINR,Real interest rate (%),2024,1.68800748877397
MNE,Montenegro,FR.INR.RINR,Real interest rate (%),2023,-4.77813148805584
MNE,Montenegro,FR.INR.RINR,Real interest rate (%),2022,-5.73712397239056
MNE,Montenegro,FR.INR.RINR,Real interest rate (%),2021,0.655082565955951
MNE,Montenegro,FR.INR.RINR,Real interest rate (%),2020,6.39667168510338
MNE,Montenegro,FR.INR.RINR,Real interest rate (%),2019,4.10897143195006
MNE,Montenegro,FR.INR.RINR,Real interest rate (%),2018,3.12206729773345
MNE,Montenegro,FR.INR.RINR,Real interest rate (%),2017,2.42637310599586
MNE,Montenegro,FR.INR.RINR,Real interest rate (%),2016,2.56014878362451
MNE,Montenegro,FR.INR.RINR,Real interest rate (%),2015,6.49855012090659
MYS,Malaysia,FR.INR.RINR,Real interest rate (%),2025,5.29831080530282
MYS,Malaysia,FR.INR.RINR,Real interest rate (%),2024,4.45730372233753
MYS,Malaysia,FR.INR.RINR,Real interest rate (%),2023,7.30135969525267
MYS,Malaysia,FR.INR.RINR,Real interest rate (%),2022,-2.2468071304743
MYS,Malaysia,FR.INR.RINR,Real interest rate (%),2021,-2.11195861208843
MYS,Malaysia,FR.INR.RINR,Real interest rate (%),2020,4.80149199718223
MYS,Malaysia,FR.INR.RINR,Real interest rate (%),2019,4.80161718618398
MYS,Malaysia,FR.INR.RINR,Real interest rate (%),2018,4.27704807389124
MYS,Malaysia,FR.INR.RINR,Real interest rate (%),2017,0.798926040327277
MYS,Malaysia,FR.INR.RINR,Real interest rate (%),2016,2.82594518260627
MYS,Malaysia,FR.INR.RINR,Real interest rate (%),2015,3.30703770408129
NOR,Norway,FR.INR.RINR,Real interest rate (%),2025,4.40394070835556
NOR,Norway,FR.INR.RINR,Real interest rate (%),2024,6.10906764010736
NOR,Norway,FR.INR.RINR,Real interest rate (%),2023,18.2331935430211
NOR,Norway,FR.INR.RINR,Real interest rate (%),2022,-18.8792553316905
NOR,Norway,FR.INR.RINR,Real interest rate (%),2021,-14.4378850058115
NOR,Norway,FR.INR.RINR,Real interest rate (%),2020,5.07530340868631
NOR,Norway,FR.INR.RINR,Real interest rate (%),2019,3.73145302020017
NOR,Norway,FR.INR.RINR,Real interest rate (%),2018,-3.21181608558669
NOR,Norway,FR.INR.RINR,Real interest rate (%),2017,-0.971801359977768
NOR,Norway,FR.INR.RINR,Real interest rate (%),2016,4.77340275322051
NOR,Norway,FR.INR.RINR,Real interest rate (%),2015,6.25399943360607
NZL,New Zealand,FR.INR.RINR,Real interest rate (%),2017,1.06974449104437
NZL,New Zealand,FR.INR.RINR,Real interest rate (%),2016,2.52453904795792
NZL,New Zealand,FR.INR.RINR,Real interest rate (%),2015,4.27798740534463
OMN,Oman,FR.INR.RINR,Real interest rate (%),2021,-5.92398070330169
OMN,Oman,FR.INR.RINR,Real interest rate (%),2020,18.2141989885354
OMN,Oman,FR.INR.RINR,Real interest rate (%),2019,8.30089840472333
OMN,Oman,FR.INR.RINR,Real interest rate (%),2018,-5.80486611238394
OMN,Oman,FR.INR.RINR,Real interest rate (%),2017,-1.99936784872024
OMN,Oman,FR.INR.RINR,Real interest rate (%),2016,15.4598093486321
OMN,Oman,FR.INR.RINR,Real interest rate (%),2015,29.7141921537162
PHL,Philippines,FR.INR.RINR,Real interest rate (%),2019,6.35446159033897
PHL,Philippines,FR.INR.RINR,Real interest rate (%),2018,2.29210640379307
PHL,Philippines,FR.INR.RINR,Real interest rate (%),2017,3.2319992694047
PHL,Philippines,FR.INR.RINR,Real interest rate (%),2016,4.30655097833464
PHL,Philippines,FR.INR.RINR,Real interest rate (%),2015,6.34358648995616
QAT,Qatar,FR.INR.RINR,Real interest rate (%),2025,8.16104576821988
QAT,Qatar,FR.INR.RINR,Real interest rate (%),2024,7.8156500208503
QAT,Qatar,FR.INR.RINR,Real interest rate (%),2023,19.1951159471819
QAT,Qatar,FR.INR.RINR,Real interest rate (%),2022,-16.9330145777083
QAT,Qatar,FR.INR.RINR,Real interest rate (%),2021,-15.2000918961762
QAT,Qatar,FR.INR.RINR,Real interest rate (%),2020,22.59952356173
QAT,Qatar,FR.INR.RINR,Real interest rate (%),2019,9.93780481798095
QAT,Qatar,FR.INR.RINR,Real interest rate (%),2018,-6.6128188668191
QAT,Qatar,FR.INR.RINR,Real interest rate (%),2017,-2.86771171538501
QAT,Qatar,FR.INR.RINR,Real interest rate (%),2016,14.3011557096888
QAT,Qatar,FR.INR.RINR,Real interest rate (%),2015,39.4893730514304
ROU,Romania,FR.INR.RINR,Real interest rate (%),2025,0.293700652213721
ROU,Romania,FR.INR.RINR,Real interest rate (%),2024,-0.750528102539905
ROU,Romania,FR.INR.RINR,Real interest rate (%),2023,-2.69806519586844
ROU,Romania,FR.INR.RINR,Real interest rate (%),2022,-3.83233566095464
ROU,Romania,FR.INR.RINR,Real interest rate (%),2021,0.00921688871478798
ROU,Romania,FR.INR.RINR,Real interest rate (%),2020,2.28548778370505
ROU,Romania,FR.INR.RINR,Real interest rate (%),2019,0.181905937491109
ROU,Romania,FR.INR.RINR,Real interest rate (%),2018,0.589692861347934
ROU,Romania,FR.INR.RINR,Real interest rate (%),2017,0.872621780869851
ROU,Romania,FR.INR.RINR,Real interest rate (%),2016,3.01037862400641
ROU,Romania,FR.INR.RINR,Real interest rate (%),2015,3.39222469611366
RUS,Russia,FR.INR.RINR,Real interest rate (%),2024,5.81969103265575
RUS,Russia,FR.INR.RINR,Real interest rate (%),2023,4.6537266293364
RUS,Russia,FR.INR.RINR,Real interest rate (%),2022,-5.72652345869014
RUS,Russia,FR.INR.RINR,Real interest rate (%),2021,-9.32924566831166
RUS,Russia,FR.INR.RINR,Real interest rate (%),2020,5.82526212499436
RUS,Russia,FR.INR.RINR,Real interest rate (%),2019,5.31670923121165
RUS,Russia,FR.INR.RINR,Real interest rate (%),2018,-1.02935343449587
RUS,Russia,FR.INR.RINR,Real interest rate (%),2017,4.9465474833995
RUS,Russia,FR.INR.RINR,Real interest rate (%),2016,9.48433377577098
RUS,Russia,FR.INR.RINR,Real interest rate (%),2015,7.8945935741024
SGP,Singapore,FR.INR.RINR,Real interest rate (%),2021,-5.20690857279518
SGP,Singapore,FR.INR.RINR,Real interest rate (%),2020,7.61485450331353
SGP,Singapore,FR.INR.RINR,Real interest rate (%),2019,5.5952239176712
SGP,Singapore,FR.INR.RINR,Real interest rate (%),2018,1.50347162588522
SGP,Singapore,FR.INR.RINR,Real interest rate (%),2017,2.2245050675132
SGP,Singapore,FR.INR.RINR,Real interest rate (%),2016,4.60380264997622
SGP,Singapore,FR.INR.RINR,Real interest rate (%),2015,2.21015017142368
THA,Thailand,FR.INR.RINR,Real interest rate (%),2025,4.85478111785952
THA,Thailand,FR.INR.RINR,Real interest rate (%),2024,3.61835329433484
THA,Thailand,FR.INR.RINR,Real interest rate (%),2023,2.99490663552014
THA,Thailand,FR.INR.RINR,Real interest rate (%),2022,-1.43574487358447
THA,Thailand,FR.INR.RINR,Real interest rate (%),2021,1.26044284284124
THA,Thailand,FR.INR.RINR,Real interest rate (%),2020,4.64285868065104
THA,Thailand,FR.INR.RINR,Real interest rate (%),2019,3.03891578719485
THA,Thailand,FR.INR.RINR,Real interest rate (%),2018,2.67979728915769
THA,Thailand,FR.INR.RINR,Real interest rate (%),2017,2.46971462408852
THA,Thailand,FR.INR.RINR,Real interest rate (%),2016,1.78511916997275
THA,Thailand,FR.INR.RINR,Real interest rate (%),2015,3.98101397309843
UGA,Uganda,FR.INR.RINR,Real interest rate (%),2018,14.7478688039364
UGA,Uganda,FR.INR.RINR,Real interest rate (%),2017,15.8908471114542
UGA,Uganda,FR.INR.RINR,Real interest rate (%),2016,18.2333937267573
UGA,Uganda,FR.INR.RINR,Real interest rate (%),2015,16.5546646041457
USA,United States,FR.INR.RINR,Real interest rate (%),2021,-1.25567664234207
USA,United States,FR.INR.RINR,Real interest rate (%),2020,2.17024683398691
USA,United States,FR.INR.RINR,Real interest rate (%),2019,3.57306216680747
USA,United States,FR.INR.RINR,Real interest rate (%),2018,2.55474987113849
USA,United States,FR.INR.RINR,Real interest rate (%),2017,2.26529637783859
USA,United States,FR.INR.RINR,Real interest rate (%),2016,2.53723230294962
USA,United States,FR.INR.RINR,Real interest rate (%),2015,2.31051463833344
VNM,Vietnam,FR.INR.RINR,Real interest rate (%),2023,7.006330785335
VNM,Vietnam,FR.INR.RINR,Real interest rate (%),2022,3.41861679203259
VNM,Vietnam,FR.INR.RINR,Real interest rate (%),2021,4.79218047283212
VNM,Vietnam,FR.INR.RINR,Real interest rate (%),2020,6.09064299683403
VNM,Vietnam,FR.INR.RINR,Real interest rate (%),2019,5.15925265729481
VNM,Vietnam,FR.INR.RINR,Real interest rate (%),2018,3.61415504341763
VNM,Vietnam,FR.INR.RINR,Real interest rate (%),2017,2.59151415896465
VNM,Vietnam,FR.INR.RINR,Real interest rate (%),2016,5.04860292807267
VNM,Vietnam,FR.INR.RINR,Real interest rate (%),2015,8.98829687567201
ZAF,South Africa,FR.INR.RINR,Real interest rate (%),2025,7.6835409853926
ZAF,South Africa,FR.INR.RINR,Real interest rate (%),2024,7.41753982186412
ZAF,South Africa,FR.INR.RINR,Real interest rate (%),2023,6.47206699043374
ZAF,South Africa,FR.INR.RINR,Real interest rate (%),2022,3.37387624023208
ZAF,South Africa,FR.INR.RINR,Real interest rate (%),2021,0.595087859723449
ZAF,South Africa,FR.INR.RINR,Real interest rate (%),2020,2.19841383909371
ZAF,South Africa,FR.INR.RINR,Real interest rate (%),2019,5.26841565254553
ZAF,South Africa,FR.INR.RINR,Real interest rate (%),2018,5.85618355804153
ZAF,South Africa,FR.INR.RINR,Real interest rate (%),2017,4.64731548547952
ZAF,South Africa,FR.INR.RINR,Real interest rate (%),2016,3.27825167845196
ZAF,South Africa,FR.INR.RINR,Real interest rate (%),2015,3.66774283297156
AUS,Australia,FR.INR.LEND,Lending interest rate (%),2019,5.101
AUS,Australia,FR.INR.LEND,Lending interest rate (%),2018,5.26083333333333
AUS,Australia,FR.INR.LEND,Lending interest rate (%),2017,5.2455
AUS,Australia,FR.INR.LEND,Lending interest rate (%),2016,5.42083333333333
AUS,Australia,FR.INR.LEND,Lending interest rate (%),2015,5.575
BGR,Bulgaria,FR.INR.LEND,Lending interest rate (%),2025,4.23581666666667
BGR,Bulgaria,FR.INR.LEND,Lending interest rate (%),2024,4.53578333333333
BGR,Bulgaria,FR.INR.LEND,Lending interest rate (%),2023,4.42983333333333
BGR,Bulgaria,FR.INR.LEND,Lending interest rate (%),2022,3.74595833333333
BGR,Bulgaria,FR.INR.LEND,Lending interest rate (%),2021,4.11618333333333
BGR,Bulgaria,FR.INR.LEND,Lending interest rate (%),2020,4.33663333333333
BGR,Bulgaria,FR.INR.LEND,Lending interest rate (%),2019,4.54920833333333
BGR,Bulgaria,FR.INR.LEND,Lending interest rate (%),2018,4.963225
BGR,Bulgaria,FR.INR.LEND,Lending interest rate (%),2017,5.43955833333333
BGR,Bulgaria,FR.INR.LEND,Lending interest rate (%),2016,6.39301666666667
BGR,Bulgaria,FR.INR.LEND,Lending interest rate (%),2015,7.44886666666667
BHR,Bahrain,FR.INR.LEND,Lending interest rate (%),2015,5.16083333333333
CAN,Canada,FR.INR.LEND,Lending interest rate (%),2017,2.7
CAN,Canada,FR.INR.LEND,Lending interest rate (%),2016,2.7
CAN,Canada,FR.INR.LEND,Lending interest rate (%),2015,2.775
CHN,China,FR.INR.LEND,Lending interest rate (%),2024,4.35
CHN,China,FR.INR.LEND,Lending interest rate (%),2023,4.35
CHN,China,FR.INR.LEND,Lending interest rate (%),2022,4.35
CHN,China,FR.INR.LEND,Lending interest rate (%),2021,4.35
CHN,China,FR.INR.LEND,Lending interest rate (%),2020,4.35
CHN,China,FR.INR.LEND,Lending interest rate (%),2019,4.35
CHN,China,FR.INR.LEND,Lending interest rate (%),2018,4.35
CHN,China,FR.INR.LEND,Lending interest rate (%),2017,4.35
CHN,China,FR.INR.LEND,Lending interest rate (%),2016,4.35
CHN,China,FR.INR.LEND,Lending interest rate (%),2015,4.35
CZE,Czechia,FR.INR.LEND,Lending interest rate (%),2025,4.66837231799845
CZE,Czechia,FR.INR.LEND,Lending interest rate (%),2024,4.71398151729159
CZE,Czechia,FR.INR.LEND,Lending interest rate (%),2023,4.68277500627328
CZE,Czechia,FR.INR.LEND,Lending interest rate (%),2022,4.22500917823384
CZE,Czechia,FR.INR.LEND,Lending interest rate (%),2021,3.20212533339961
CZE,Czechia,FR.INR.LEND,Lending interest rate (%),2020,3.34430704292427
CZE,Czechia,FR.INR.LEND,Lending interest rate (%),2019,3.68603218349691
CZE,Czechia,FR.INR.LEND,Lending interest rate (%),2018,3.54161587741081
CZE,Czechia,FR.INR.LEND,Lending interest rate (%),2017,3.58974364323778
CZE,Czechia,FR.INR.LEND,Lending interest rate (%),2016,3.9072462757748
CZE,Czechia,FR.INR.LEND,Lending interest rate (%),2015,4.28253332923938
EGY,Egypt,FR.INR.LEND,Lending interest rate (%),2024,24.2916666666667
EGY,Egypt,FR.INR.LEND,Lending interest rate (%),2023,17.7583333333333
EGY,Egypt,FR.INR.LEND,Lending interest rate (%),2022,10.5833333333333
EGY,Egypt,FR.INR.LEND,Lending interest rate (%),2021,9.425
EGY,Egypt,FR.INR.LEND,Lending interest rate (%),2020,11.3666666666667
EGY,Egypt,FR.INR.LEND,Lending interest rate (%),2019,16.1166666666667
EGY,Egypt,FR.INR.LEND,Lending interest rate (%),2018,18.3166666666667
EGY,Egypt,FR.INR.LEND,Lending interest rate (%),2017,18.175
EGY,Egypt,FR.INR.LEND,Lending interest rate (%),2016,13.6
EGY,Egypt,FR.INR.LEND,Lending interest rate (%),2015,11.625
HKG,Hong Kong,FR.INR.LEND,Lending interest rate (%),2025,5.17708333333333
HKG,Hong Kong,FR.INR.LEND,Lending interest rate (%),2024,5.73958333333333
HKG,Hong Kong,FR.INR.LEND,Lending interest rate (%),2023,5.77083333333333
HKG,Hong Kong,FR.INR.LEND,Lending interest rate (%),2022,5.10416666666667
HKG,Hong Kong,FR.INR.LEND,Lending interest rate (%),2021,5
HKG,Hong Kong,FR.INR.LEND,Lending interest rate (%),2020,5
HKG,Hong Kong,FR.INR.LEND,Lending interest rate (%),2019,5.10416666666667
HKG,Hong Kong,FR.INR.LEND,Lending interest rate (%),2018,5.04166666666667
HKG,Hong Kong,FR.INR.LEND,Lending interest rate (%),2017,5
HKG,Hong Kong,FR.INR.LEND,Lending interest rate (%),2016,5
HKG,Hong Kong,FR.INR.LEND,Lending interest rate (%),2015,5
HUN,Hungary,FR.INR.LEND,Lending interest rate (%),2025,8.01151582250833
HUN,Hungary,FR.INR.LEND,Lending interest rate (%),2024,9.12671515640833
HUN,Hungary,FR.INR.LEND,Lending interest rate (%),2023,15.3020823180167
HUN,Hungary,FR.INR.LEND,Lending interest rate (%),2022,10.6554314535917
HUN,Hungary,FR.INR.LEND,Lending interest rate (%),2021,2.9645376181
HUN,Hungary,FR.INR.LEND,Lending interest rate (%),2020,1.95768913324167
HUN,Hungary,FR.INR.LEND,Lending interest rate (%),2019,1.79243378790833
HUN,Hungary,FR.INR.LEND,Lending interest rate (%),2018,1.47096759300833
HUN,Hungary,FR.INR.LEND,Lending interest rate (%),2017,1.48114342166667
HUN,Hungary,FR.INR.LEND,Lending interest rate (%),2016,2.08907111213333
HUN,Hungary,FR.INR.LEND,Lending interest rate (%),2015,2.90249069046667
IDN,Indonesia,FR.INR.LEND,Lending interest rate (%),2025,8.50158323159017
IDN,Indonesia,FR.INR.LEND,Lending interest rate (%),2024,8.79568784927158
IDN,Indonesia,FR.INR.LEND,Lending interest rate (%),2023,8.92666666666667
IDN,Indonesia,FR.INR.LEND,Lending interest rate (%),2022,8.52
IDN,Indonesia,FR.INR.LEND,Lending interest rate (%),2021,8.9225
IDN,Indonesia,FR.INR.LEND,Lending interest rate (%),2020,9.54416666666667
IDN,Indonesia,FR.INR.LEND,Lending interest rate (%),2019,10.3658333333333
IDN,Indonesia,FR.INR.LEND,Lending interest rate (%),2018,10.5366666666667
IDN,Indonesia,FR.INR.LEND,Lending interest rate (%),2017,11.0733333333333
IDN,Indonesia,FR.INR.LEND,Lending interest rate (%),2016,11.8883333333333
IDN,Indonesia,FR.INR.LEND,Lending interest rate (%),2015,12.6625
IND,India,FR.INR.LEND,Lending interest rate (%),2022,8.56714285714286
IND,India,FR.INR.LEND,Lending interest rate (%),2021,8.69833333333333
IND,India,FR.INR.LEND,Lending interest rate (%),2020,9.15
IND,India,FR.INR.LEND,Lending interest rate (%),2019,9.46625
IND,India,FR.INR.LEND,Lending interest rate (%),2018,9.45416666666667
IND,India,FR.INR.LEND,Lending interest rate (%),2017,9.50833333333333
IND,India,FR.INR.LEND,Lending interest rate (%),2016,9.6725
IND,India,FR.INR.LEND,Lending interest rate (%),2015,10.0083333333333
